Year,Month,Longitude,Latitude
2016.0,9.0,-80.9271271,29.0258132
2016.0,7.0,-81.5831421,24.6670875
2016.0,7.0,107.06400184790972,20.7609394
2016.0,6.0,166.4586132,-22.3096866
2016.0,5.0,-81.3949947924233,30.3194614
2016.0,2.0,-68.46192,18.726485
2015.0,10.0,35.419416651059244,-23.80425795
2015.0,9.0,7.896928,52.511084
2015.0,7.0,153.5878047,-28.7910334
2015.0,3.0,-34.861013929644955,-8.030762150000001
2014.0,8.0,-80.9369983,29.0963729
2014.0,6.0,-80.330419,32.558715
2014.0,5.0,-80.9271271,29.0258132
2014.0,3.0,29.520781591695737,-31.64758075
2013.0,12.0,-80.6102592,28.3194741
2013.0,8.0,-70.95144250653058,41.77584135
2013.0,2.0,-156.683389,20.929578
2012.0,7.0,-77.43163,34.4901665
2011.0,8.0,104.1047099,51.9747711
2011.0,3.0,152.7511891,-31.84016
2011.0,1.0,125.3180998,43.8844201
2011.0,1.0,115.3488754,-33.644499
2010.0,9.0,144.91496013194643,-37.8409176
2010.0,9.0,-80.9271271,29.0258132
2010.0,7.0,-76.438491,37.456801
2010.0,2.0,151.3114565192589,-33.68273345
2022.0,12.0,-170.6798276,-14.2801229
2022.0,7.0,114.964111,-8.5008382
2022.0,4.0,-87.6893826,30.2711224
2021.0,12.0,131.66011,-13.52298
2021.0,6.0,-71.56600007616348,41.1824652
2020.0,12.0,14.241523,53.09975
2020.0,4.0,72.81433,31.61044
2020.0,1.0,-75.4678084,35.5934472
2019.0,12.0,168.2305268,-46.4387778
2019.0,11.0,27.8998573,-33.0191604
2019.0,9.0,-81.3878613,30.2730195
2019.0,8.0,-81.17122907994889,19.3298691
2019.0,7.0,-75.689295,35.215573
2019.0,4.0,152.1870489,-32.7165733
2018.0,7.0,-94.7933252,29.3056996
2018.0,5.0,-0.303021,51.644837
2018.0,4.0,114.986177,-33.87526
2018.0,3.0,144.3392211,-38.2273592
2017.0,10.0,-80.0539253,26.8815475
2017.0,7.0,-80.7512616,32.1618488
2017.0,7.0,-1.366237,39.9479049
2017.0,3.0,-81.7761012,36.223089
2016.0,7.0,0.901645,52.218064
2016.0,2.0,-81.3048,19.3757
2015.0,12.0,-15.454315,28.090787
2015.0,12.0,-67.16356163496464,18.45776165
2015.0,10.0,-88.3504512,18.3535114
2015.0,9.0,-88.23611,14.91944
2015.0,9.0,-81.4400884,30.4835724
2015.0,7.0,-104.376832,32.174094
2015.0,6.0,-78.0827699,33.9046184
2014.0,7.0,-86.5976935,30.8402148
2014.0,5.0,-9.049311,53.273665
2013.0,8.0,-79.9406093,32.6549967
2013.0,4.0,152.7511891,-31.84016
2013.0,3.0,6.6622015,51.462784
2013.0,1.0,152.93140931825064,-26.3181415
2012.0,6.0,14.558609329061117,45.293082850000005
2011.0,8.0,-97.1538796,28.0514053
2011.0,7.0,-7.5957822,33.5931914
2011.0,6.0,-63.2849139,10.6544136
2011.0,5.0,-95.013821,29.568568
2011.0,5.0,-80.19362,25.7741728
2010.0,8.0,114.98291068541668,-33.8654282
2010.0,6.0,-81.655651,30.3321838
2022.0,7.0,-5.5352463,50.1194794
2022.0,3.0,-80.9271271,29.0258132
2021.0,12.0,-81.39849379360793,30.3442658
2021.0,1.0,-156.31068331602177,20.802956799999997
2021.0,1.0,-80.6102592,28.3194741
2020.0,10.0,167.9653814,-29.1172411
2020.0,9.0,153.5701894,-28.3309421
2020.0,9.0,-80.9828323,29.1760933
2020.0,6.0,153.576991,-28.274282
2020.0,5.0,6.5671762,51.3255568
2019.0,10.0,-149.8549727,-17.5089089
2019.0,8.0,-80.9271271,29.0258132
2019.0,7.0,26.9010924,-33.6011399
2019.0,3.0,-80.2202114,27.2256486
2019.0,1.0,-122.65015900609458,45.53595555
2018.0,7.0,-73.1046727,40.6573198
2018.0,7.0,-78.8900409,33.6956461
2018.0,6.0,44.25708,13.35083
2018.0,6.0,-103.5538124,18.4546571
2018.0,6.0,-34.91544497000476,-8.17337955
2018.0,5.0,27.888413,-32.995213
2017.0,11.0,-80.0077420155697,22.4168489
2017.0,10.0,-158.046774,21.305153
2017.0,5.0,153.4312097,-29.1174093
2017.0,1.0,114.964111,-8.5008382
2016.0,10.0,153.61384702088105,-28.70170575
2016.0,9.0,-124.082313,40.835895
2016.0,5.0,-80.3975399,27.6387163
2015.0,12.0,-72.4834223,41.2748217
2015.0,7.0,-80.3102893797919,32.50739515
2015.0,5.0,152.55563291506522,-32.0176315
2015.0,1.0,27.9418354,-32.9887911
2015.0,1.0,28.1187685,-32.8264078
2014.0,3.0,153.5878047,-28.7910334
2014.0,1.0,167.88213801660544,-46.986719699999995
2013.0,7.0,-87.6893826,30.2711224
2013.0,6.0,-74.180857,41.320776
2012.0,7.0,10.13778793977087,53.5151298
2012.0,1.0,-156.9029492509114,20.830544099999997
2011.0,8.0,-149.2629534,-17.8495988
2011.0,6.0,-80.9271271,29.0258132
2011.0,5.0,-95.568451,29.051386
2011.0,4.0,121.629116,25.100385
2010.0,12.0,177.5077794,-18.1381611
2010.0,10.0,11.2555757,43.7698712
2010.0,8.0,-77.394647,25.039728
2010.0,5.0,-82.75677,28.14612
2010.0,4.0,26.9010924,-33.6011399
2010.0,3.0,145.1773289,-38.3375798
2022.0,8.0,-78.8900409,33.6956461
2021.0,8.0,-80.9271271,29.0258132
2021.0,6.0,114.96205,-29.7826764
2021.0,6.0,-80.83783,28.9491539
2020.0,12.0,122.2136937,-17.9328115
2020.0,11.0,-156.31068331602177,20.802956799999997
2020.0,8.0,-124.0730866,40.0304212
2020.0,8.0,-80.9271271,29.0258132
2020.0,7.0,-87.62460710389821,30.2828398
2019.0,11.0,9.200036,50.200404
2019.0,10.0,-80.3256056,27.4467056
2019.0,10.0,-77.7644529,43.3408935
2019.0,9.0,-156.44711701440357,20.7442225
2019.0,8.0,-77.014699,-12.206631
2019.0,4.0,-101.328273,38.309137
2018.0,11.0,153.59489999931168,-28.8628884
2018.0,9.0,-123.8997734,40.5997415
2018.0,8.0,-70.0378159644203,42.02022415
2018.0,7.0,-81.4625919,30.6696818
2018.0,6.0,-74.180857,41.320776
2017.0,9.0,-80.9271271,29.0258132
2016.0,10.0,0.901645,52.218064
2016.0,4.0,-143.568626,-16.6205914
2016.0,3.0,-118.0475619,33.6950185
2016.0,2.0,12.1840764,32.8886298
2015.0,12.0,-158.107312,21.340349
2015.0,7.0,115.743852,-33.283227
2015.0,7.0,-74.0259399,40.6292647
2015.0,6.0,-75.4678084,35.5934472
2015.0,6.0,-80.1433786,26.1223084
2014.0,12.0,-3.518433,36.749152
2014.0,11.0,-80.59173985965718,28.1561668
2014.0,9.0,-149.896749,-17.492716
2014.0,9.0,-70.5392325,41.9265837
2014.0,4.0,9.185893,50.911597
2013.0,12.0,-156.44129,20.64644
2013.0,9.0,-80.5606622,32.3868607
2013.0,7.0,3.162514,42.110402
2012.0,12.0,-70.980657,44.814809
2012.0,7.0,134.2098635,-32.7977727
2012.0,6.0,151.70594032820765,-33.014721300000005
2012.0,5.0,6.769298,52.294415
2012.0,1.0,151.43826264743535,-33.46042105
2011.0,12.0,25.6388889,-34.0391667
2011.0,11.0,115.07186662118336,-8.43958865
2011.0,9.0,-91.169892,45.9232908
2011.0,8.0,-77.7955907,34.2079917
2011.0,6.0,-34.88194991085768,-8.094506249999998
2011.0,3.0,-94.576014,17.981331
2010.0,12.0,-0.1113227758733619,51.51177815
2022.0,11.0,-85.3954358,29.7447427
2022.0,6.0,-82.811214,27.8086364
2021.0,9.0,8.062591,34.761244
2021.0,3.0,-140.0800269902217,-9.4010769
2021.0,1.0,63.38928717527078,-19.6661596
2020.0,7.0,-81.5831421,24.6670875
2020.0,3.0,-121.964126,36.9607842
2019.0,10.0,144.7669229,13.3375318
2019.0,9.0,115.721324,-31.723064
2019.0,7.0,-71.57235,41.3839
2019.0,3.0,149.1995611818486,-19.68192715
2019.0,1.0,148.96194,-20.35333
2018.0,11.0,-54.2741414854888,49.5361431
2018.0,8.0,14.540819,42.18814
2018.0,5.0,-80.7512616,32.1618488
2018.0,4.0,72.75279703277135,4.09629795
2018.0,1.0,-63.059398,18.082858
2017.0,10.0,-67.80864630668714,44.49765965
2017.0,8.0,-80.79150366959024,32.127922299999994
2017.0,7.0,-80.12140990445131,25.907562499999997
2017.0,7.0,-93.8613362,18.2954949
2017.0,6.0,-80.7711149,32.1341694
2017.0,6.0,-77.2666571558642,25.0754506
2017.0,4.0,-79.3343041,33.4392245
2017.0,3.0,120.3839323,17.526286
2016.0,7.0,-80.9271271,29.0258132
2016.0,6.0,113.770165,-23.1436752
2016.0,5.0,-81.3800824,30.2274645
2016.0,4.0,23.371219141913983,-34.080205
2015.0,10.0,-120.659441,35.266778
2015.0,7.0,141.770639,-38.151778
2015.0,5.0,-80.9271271,29.0258132
2015.0,4.0,115.1518,-8.657267
2015.0,1.0,-156.6748023632949,20.88717735
2014.0,12.0,147.42110203084178,-38.192086
2014.0,8.0,-79.9406093,32.6549967
2014.0,4.0,-80.9271271,29.0258132
2014.0,3.0,-80.445518,27.381947
2013.0,9.0,-81.80731969821272,24.55907395
2013.0,6.0,-81.655651,30.3321838
2013.0,3.0,151.44387698087405,-33.445002450000004
2012.0,9.0,-80.9271271,29.0258132
2011.0,12.0,-80.817091,-2.157141
2011.0,12.0,-159.4442803,21.8683987
2010.0,2.0,-80.0650293,26.784343
2022.0,7.0,1.717042,52.418576
2021.0,3.0,-80.1353006,25.7929198
2020.0,12.0,8.8005699,53.077719
2020.0,9.0,153.5421182831364,-28.16590645
2020.0,7.0,-80.5603303,28.0683496
2020.0,1.0,121.90311863665566,-33.921172850000005
2019.0,12.0,-72.254408,18.584732
2019.0,9.0,130.8419400565998,-12.37892545
2019.0,4.0,-157.4815,21.2382
2018.0,11.0,136.77791,-12.181365
2018.0,10.0,-123.0344446,37.7332634
2018.0,8.0,-77.995528,33.8618933
2018.0,6.0,153.2016851,-30.060426
2018.0,1.0,166.40190174956027,-22.2649896
2017.0,10.0,146.83354856403196,-19.1421421
2017.0,9.0,-80.4494174,26.6279798
2017.0,9.0,-80.9369983,29.0963729
2017.0,4.0,-86.4957834,30.3935337
2016.0,9.0,-80.9271271,29.0258132
2016.0,6.0,32.6208729,29.2227872
2016.0,4.0,29.0548,26.3173
2015.0,11.0,-154.92866822528492,19.3949741
2015.0,9.0,-119.29342,34.262734
2015.0,5.0,-80.6102592,28.3194741
2014.0,10.0,151.4344444,-33.465
2014.0,3.0,-80.04407871473353,26.8239253
2013.0,9.0,-87.1426163651843,30.33103085
2013.0,9.0,-81.2716634,29.8508613
2013.0,8.0,-154.8444875,19.4598015
2013.0,8.0,176.1845734,-37.6620288
2013.0,3.0,114.61619,-28.778088
2012.0,10.0,115.739269,-31.779677
2012.0,9.0,-81.3964734,30.311908
2012.0,8.0,115.7380757,-31.7569941
2012.0,7.0,-121.964126,36.9607842
2011.0,12.0,153.3600421,-29.478884
2011.0,9.0,-69.66351127099202,19.28905915
2011.0,6.0,-71.81282,21.83624
2010.0,8.0,-122.3945402,37.1815562
2010.0,7.0,-77.7955907,34.2079917
2010.0,1.0,18.42467228851848,-34.137645
2022.0,5.0,1.392043,43.543757
2022.0,4.0,-96.544411,28.561866
2022.0,3.0,151.2456824,-33.9453441
2022.0,2.0,-60.173398,46.16551
2021.0,8.0,-94.90881,29.2221833
2021.0,6.0,-80.9271271,29.0258132
2021.0,4.0,-75.4688367,35.5669037
2020.0,10.0,-76.4793977,38.1148496
2020.0,7.0,115.03386265083556,-33.54357469999999
2020.0,2.0,-139.55152364329268,-8.90966295
2020.0,1.0,98.2462979159721,8.6489836
2019.0,12.0,-3.4146801,50.6190962
2019.0,11.0,152.4630414,-24.8154799
2019.0,7.0,-157.01248,21.13831
2019.0,7.0,87.708203,22.218832
2019.0,6.0,146.27596025649763,-43.653292750000006
2019.0,3.0,25.579551,-33.938626
2018.0,11.0,150.819309,-34.769194
2018.0,4.0,-37.785453,-4.406898
2018.0,2.0,151.2382961131534,-33.99139545
2018.0,2.0,150.85455902996785,-34.67633885
2017.0,11.0,-75.8315322,21.1254138
2017.0,9.0,-97.1646938,26.1036887
2017.0,7.0,-151.9311111,59.3547222
2016.0,10.0,99.29439549379646,7.359772400000001
2016.0,9.0,115.636698,-33.3267797
2016.0,3.0,151.1563013697167,-34.0509649
2015.0,12.0,27.495083794818747,-11.68113125
2015.0,11.0,153.5832729,-28.8595562
2014.0,10.0,-156.4529879461996,20.8747708
2014.0,10.0,-119.985823,34.7136533
2013.0,12.0,7.4964952,49.5221231
2013.0,6.0,-95.2874288,28.950706
2013.0,4.0,18.6557555,-34.22708
2013.0,3.0,19.1328675,-34.3944454
2012.0,12.0,-52.70654176712439,47.5630467
2012.0,7.0,-78.426672,33.8943393
2012.0,6.0,-80.9271271,29.0258132
2011.0,6.0,-117.2740777,32.8401623
2011.0,5.0,164.25,-20.66667
2011.0,4.0,-80.9271271,29.0258132
2011.0,4.0,151.6282982,-33.1869285
2010.0,12.0,34.4156137,27.9648318
2010.0,9.0,-81.2885397113764,29.88544885
2022.0,8.0,153.1094116,-30.2985996
2022.0,8.0,-81.4063378,24.6618535
2022.0,7.0,-77.6305293,34.3651685
2021.0,11.0,115.744166,-32.036544
2021.0,9.0,153.1880565,-30.1694411
2021.0,7.0,-121.95164688050303,36.97139805
2021.0,6.0,-86.15725342095618,30.3326483
2021.0,6.0,-0.5424424,50.8095801
2021.0,3.0,34.3467116,27.9081038
2020.0,12.0,34.893817,25.069992
2020.0,11.0,-124.07541634780874,49.82161125
2020.0,8.0,12.8122043,48.4544453
2020.0,8.0,152.93194210127996,-31.4550749
2020.0,7.0,146.9849503923026,-40.94223215
2020.0,7.0,-1.7156905738992223,54.86852075
2019.0,12.0,-119.29342,34.262734
2019.0,7.0,-80.9271271,29.0258132
2019.0,7.0,-80.1262252,25.9041626
2019.0,3.0,-123.9803347,45.2167126
2019.0,1.0,-78.52360970119813,34.259517
2018.0,11.0,115.731017,-31.734733
2018.0,10.0,-80.9369983,29.0963729
2018.0,4.0,-1.309727,52.662473
2018.0,3.0,143.9748166,-38.5411691
2017.0,11.0,-80.0077420155697,22.4168489
2017.0,7.0,-119.68578867181044,34.4099523
2017.0,6.0,-3.882804982969838,50.2803847
2016.0,9.0,153.59041337083795,-28.8715325
2016.0,8.0,-80.9271271,29.0258132
2016.0,7.0,-75.8446347829663,23.46909645
2016.0,7.0,-16.1888025,28.5071857
2016.0,1.0,-66.14494495139292,47.99568825
2015.0,10.0,-80.9271271,29.0258132
2015.0,8.0,-81.3931396,30.2946859
2015.0,5.0,-52.70654176712439,47.5630467
2014.0,7.0,-118.3951241,33.8915985
2014.0,5.0,-80.574094,27.690385
2014.0,4.0,26.8914772,-33.5981844
2013.0,12.0,164.9739434358291,-20.6823813
2013.0,12.0,-155.5101478,19.128776
2013.0,11.0,8.057468,51.857191
2013.0,11.0,114.9881592,-33.8646786
2013.0,9.0,-80.9271271,29.0258132
2013.0,7.0,-81.27164964318182,29.823750500000003
2013.0,7.0,55.28578888677396,-20.94130005
2013.0,6.0,-78.8900409,33.6956461
2013.0,5.0,-82.561559,41.40003
2013.0,5.0,-117.255277,32.9774
2012.0,9.0,-80.1332415,25.7744291
2012.0,8.0,-35.034804,-8.288198
2012.0,5.0,10.130049,50.012041
2012.0,1.0,121.0073358,22.6154312
2011.0,8.0,-18.673522,64.779262
2010.0,10.0,-18.673522,64.779262
2010.0,8.0,-60.95,13.71667
2010.0,6.0,175.959009,-39.93366
2022.0,12.0,125.625513,7.078663
2022.0,7.0,-81.48595653787879,24.78713
2021.0,8.0,-80.46777414781022,25.091338
2021.0,7.0,-47.4252319,-23.7074096
2021.0,6.0,-122.51399600038246,37.5645026
2021.0,4.0,-80.9271271,29.0258132
2021.0,2.0,13.4144249,52.5474391
2020.0,3.0,-80.9271271,29.0258132
2020.0,1.0,151.70825447669318,-23.29589265
2018.0,10.0,-121.081106,35.5641425
2018.0,7.0,-73.1728734,40.6417443
2018.0,5.0,-80.6102592,28.3194741
2018.0,1.0,145.4609161,-14.6683188
2017.0,12.0,101.69023525873696,2.60595875
2017.0,9.0,149.944776,-36.373444
2017.0,7.0,-77.15528898454684,25.105065850000003
2017.0,6.0,5.89524,45.34869
2017.0,5.0,-97.17200125146044,49.84649
2017.0,3.0,-87.3366845,35.4877251
2016.0,8.0,-156.31068331602177,20.802956799999997
2016.0,7.0,-52.70571,-27.09009
2015.0,11.0,6.105932,50.871779
2015.0,8.0,-77.7644529,43.3408935
2015.0,6.0,-116.3014456,33.0495163
2015.0,4.0,-81.5831421,24.6670875
2015.0,3.0,58.5044999,37.9021725
2015.0,1.0,2.179389,49.488775
2014.0,9.0,-88.211363,30.25621
2014.0,4.0,-80.9271271,29.0258132
2014.0,3.0,-90.329709,29.5169
2013.0,10.0,-61.5369196,16.2554873
2013.0,9.0,34.6529922,31.7977314
2013.0,9.0,-81.0557921,29.2854132
2013.0,2.0,-156.386388,20.9202778
2013.0,1.0,-155.9333333,19.8594444
2012.0,11.0,-156.44639965521395,20.763395
2012.0,10.0,-124.21452860844356,40.68790815
2012.0,10.0,-80.9369983,29.0963729
2012.0,8.0,-80.46777414781022,25.091338
2012.0,7.0,-118.58162562500002,34.03882055
2012.0,6.0,-78.8900409,33.6956461
2012.0,1.0,29.520781591695737,-31.64758075
2011.0,10.0,115.75119554205357,-31.99539645
2011.0,9.0,-87.406036,37.960254
2011.0,8.0,55.7002776,-4.29311
2011.0,6.0,55.2265631,-21.0309795
2011.0,6.0,-5.4795083,50.2149064
2011.0,5.0,-95.013821,29.568568
2010.0,12.0,121.629116,25.100385
2010.0,10.0,153.2046516,-30.0769195
2010.0,8.0,-81.24230475946248,29.738289
2010.0,5.0,109.232667,13.770409
2010.0,1.0,55.19410221183513,25.1481136
2022.0,10.0,142.28105329264693,-10.60618815
2022.0,7.0,-81.5831421,24.6670875
2022.0,7.0,-81.0228331,29.2108147
2022.0,5.0,115.824332,-31.98498
2022.0,4.0,-80.82051123947215,28.888210800000003
2021.0,10.0,148.91342877943038,-20.11890235
2021.0,8.0,-80.7512616,32.1618488
2021.0,7.0,152.9761111,-31.19
2021.0,1.0,-82.52297,27.974457
2020.0,10.0,-157.8264334,21.2725844
2019.0,11.0,-80.9271271,29.0258132
2019.0,8.0,-80.9271271,29.0258132
2019.0,6.0,-78.426672,33.8943393
2019.0,1.0,115.7609528,-31.9968157
2018.0,11.0,148.956176,-20.351821
2018.0,9.0,-77.2895287,26.6774884
2018.0,5.0,-81.0228331,29.2108147
2018.0,4.0,-80.0077420155697,22.4168489
2018.0,3.0,-156.0067575248824,19.810242350000003
2017.0,12.0,11.972958,57.689664
2017.0,9.0,114.9881592,-33.8646786
2017.0,9.0,-80.9369983,29.0963729
2017.0,7.0,-124.10510985582168,46.88919115
2017.0,6.0,4.933109,52.497875
2017.0,4.0,23.384190147631664,-34.03714165
2017.0,2.0,-81.916964,26.434828
2017.0,1.0,-80.25567726584178,27.22089615
2016.0,10.0,-80.9271271,29.0258132
2016.0,9.0,-78.77787649821431,33.7674461
2016.0,9.0,-120.04799240579185,34.462428599999996
2016.0,5.0,-156.4431133209012,20.68256325
2016.0,1.0,153.126497,-26.799526
2015.0,9.0,-81.2928499,29.9188576
2015.0,9.0,151.49334329257812,-33.3661513
2015.0,6.0,-80.5606622,32.3868607
2015.0,5.0,-80.9271271,29.0258132
2015.0,4.0,55.221135,-21.0331104
2015.0,3.0,153.5866751,-28.6324691
2015.0,2.0,151.4859349,-33.3704318
2015.0,2.0,151.75666809035215,-32.9483779
2014.0,10.0,-80.9271271,29.0258132
2014.0,8.0,-80.6102592,28.3194741
2014.0,7.0,-79.7880359,32.7867697
2014.0,6.0,-75.1033256750515,38.77092765
2013.0,10.0,-80.1353006,25.7929198
2013.0,8.0,-122.47475711174,37.50117975
2013.0,7.0,-77.07431117946257,26.6455936
2013.0,6.0,-80.0848166,32.6082373
2013.0,6.0,28.0980556,-32.8802778
2013.0,6.0,-81.398696,30.3344077
2013.0,5.0,-80.5603303,28.0683496
2013.0,4.0,-121.401667,38.049014
2013.0,4.0,-68.305168,12.199235
2013.0,1.0,-64.679527,18.347155
2012.0,12.0,115.75158325035817,-31.8773458
2012.0,5.0,-80.3975399,27.6387163
2011.0,12.0,-80.9271271,29.0258132
2011.0,10.0,55.2352379,-21.0178679
2011.0,9.0,-82.357665,27.516462
2011.0,7.0,-61.1074019,16.172263
2011.0,7.0,-97.1646938,26.1036887
2011.0,5.0,-80.4494174,26.6279798
2011.0,1.0,107.06400184790972,20.7609394
2010.0,8.0,-77.871911,34.209198
2010.0,7.0,-79.7880359,32.7867697
2010.0,5.0,109.232667,13.770409
2010.0,2.0,168.2305268,-46.4387778
2010.0,1.0,6.914893,52.776114
2022.0,10.0,-80.46777414781022,25.091338
2022.0,7.0,-70.9828472,42.3718507
2022.0,5.0,14.241523,53.09975
2022.0,5.0,98.2832667146265,7.9580664
2021.0,11.0,-45.34865430301305,-23.74156515
2021.0,6.0,-78.426672,33.8943393
2021.0,4.0,28.1035434,-32.8281156
2020.0,12.0,-72.2655765,41.1287204
2019.0,11.0,11.128264,47.836411
2019.0,8.0,-0.489219,51.482172
2019.0,7.0,-176.215816,-44.279973
2018.0,11.0,151.2880967,-33.7971473
2018.0,7.0,-76.44158813441913,24.1706517
2017.0,8.0,175.7763078148798,-36.5823592
2017.0,6.0,-77.7955907,34.2079917
2017.0,5.0,-79.613127,33.0376703
2017.0,4.0,-74.253221,45.801859
2017.0,3.0,-97.471092,25.850734
2016.0,7.0,13.926356,51.542393
2015.0,11.0,-80.03754,26.78506
2015.0,9.0,-78.8900409,33.6956461
2015.0,6.0,-75.689295,35.215573
2015.0,6.0,-77.57412315290213,34.46505775
2014.0,10.0,121.961495,-33.830379
2014.0,9.0,-81.099832,32.098991
2014.0,8.0,-78.9730887,33.6060031
2014.0,8.0,-80.148379,25.9812025
2014.0,8.0,-82.731589,35.232996
2013.0,8.0,-80.9413695402376,29.10432725
2013.0,7.0,-76.52078513640123,24.2707658
2013.0,7.0,-34.903472,-8.141634
2013.0,6.0,150.7828872947839,-35.0715746
2013.0,5.0,-85.939222,34.00289
2013.0,4.0,0.600932,50.864234
2013.0,4.0,-80.25567726584178,27.22089615
2012.0,1.0,153.5218903,-28.3069529
2011.0,12.0,-61.86072382883066,17.13484855
2011.0,9.0,-124.189865,40.814998
2011.0,8.0,146.51944492779182,-18.68722775
2011.0,8.0,-78.8900409,33.6956461
2011.0,7.0,-97.1316551,27.739476
2011.0,3.0,-95.9652448,28.6036296
2011.0,3.0,153.62080870521265,-28.669747299999997
2011.0,2.0,-75.56422,35.814752
2011.0,2.0,-110.98203134657057,18.79274175
2010.0,10.0,121.037679,-33.858905
2010.0,10.0,18.8108333,-34.0994444
2010.0,9.0,152.8322163,-25.2942219
2022.0,10.0,-75.61499318805444,24.3385
2022.0,7.0,-1.723275,53.800677
2022.0,6.0,-73.5029044,40.5945469
2022.0,4.0,-74.281662,40.767443
2021.0,11.0,-156.6748023632949,20.88717735
2021.0,11.0,174.0638945,-39.2960839
2021.0,7.0,-81.427105,30.39275
2021.0,5.0,-80.9828323,29.1760933
2021.0,1.0,-155.879559,19.92819
2020.0,10.0,-80.1353006,25.7929198
2020.0,8.0,-80.9271271,29.0258132
2020.0,7.0,-69.99434992546531,43.73356205
2020.0,6.0,6.176289,46.205733
2020.0,4.0,-117.2980967,33.0478913
2019.0,11.0,120.51967,18.155691
2019.0,8.0,-80.9271271,29.0258132
2019.0,7.0,153.1039088686623,-26.82391545
2019.0,7.0,-77.1264057,26.6761376
2019.0,6.0,-80.9271271,29.0258132
2017.0,8.0,-70.5551593,41.5497635
2017.0,7.0,2.192565,41.597925
2017.0,1.0,-18.673522,64.779262
2017.0,4.0,-81.40284284733937,30.37095535
2016.0,6.0,-79.9406093,32.6549967
2016.0,2.0,-2.4134281,51.5403113
2015.0,10.0,-157.714611,21.388828
2015.0,7.0,-117.2740777,32.8401623
2015.0,7.0,-78.64201006223487,26.51291085
2015.0,5.0,-80.6102592,28.3194741
2015.0,2.0,153.613419,-28.652511
2014.0,11.0,115.75123698626902,-32.06002855
2014.0,9.0,1.1440411,41.0768193
2014.0,8.0,-81.398696,30.3344077
2014.0,8.0,-0.1290929,38.5406255
2014.0,7.0,-78.512231,33.880728
2014.0,7.0,-156.386388,20.9202778
2014.0,5.0,-80.72248319561183,32.158801
2013.0,11.0,11.128264,47.836411
2013.0,10.0,14.424117,49.896261
2013.0,9.0,-85.6545729,30.1600827
2013.0,7.0,-78.22069415143268,27.1435
2012.0,9.0,14.241523,53.09975
2012.0,4.0,-4.880829,55.872292
2012.0,3.0,114.1638162,-27.7109989
2011.0,10.0,-124.053442,44.636755
2011.0,9.0,37.0736,-1.035921
2011.0,8.0,131.3924115,42.8606833
2011.0,2.0,-3.4146801,50.6190962
2011.0,1.0,153.569837,-28.2777355
2010.0,11.0,121.629116,25.100385
2010.0,7.0,-78.8900409,33.6956461
2010.0,7.0,-15.691214504557774,28.1523721
2022.0,11.0,-117.27013340390904,32.973039
2022.0,9.0,23.378321773473285,-34.05802435
2021.0,5.0,72.98801802102261,19.14613565
2020.0,7.0,-148.1674478349983,-15.0137731
2020.0,6.0,-75.0824635,38.7641675
2019.0,12.0,150.76933361779624,-34.58647365
2019.0,10.0,153.14713569381456,-26.9925658
2019.0,9.0,-79.7880359,32.7867697
2019.0,5.0,-123.06787770071176,38.35705175
2019.0,4.0,114.17477440214856,22.24532865
2019.0,3.0,-101.7212243,17.7801832
2018.0,11.0,153.13597137460877,-26.793456
2018.0,10.0,173.7496612,-35.9491427
2018.0,8.0,-77.995528,33.8618933
2018.0,2.0,153.12189732459677,-26.68113375
2017.0,9.0,-15.6062305376665,27.9580004
2017.0,8.0,-80.16071626913461,27.18588305
2017.0,6.0,-80.69492145170693,32.1933234
2017.0,5.0,56.3478105,25.3491721
2017.0,4.0,-117.5736037,33.3803575
2017.0,4.0,-122.010959,37.404789
2017.0,4.0,-80.5603303,28.0683496
2017.0,4.0,153.2539994,-27.2397819
2017.0,3.0,-121.9010668,36.7999557
2016.0,12.0,-80.9271271,29.0258132
2016.0,10.0,125.7652872,6.9072528
2016.0,9.0,114.98972680272396,-33.69738235
2016.0,6.0,-80.58789799176321,28.1681896
2016.0,4.0,-80.9271271,29.0258132
2016.0,4.0,165.38872010423216,-21.60946295
2016.0,1.0,-80.124731,25.878625
2015.0,12.0,-18.673522,64.779262
2015.0,8.0,-80.6102592,28.3194741
2015.0,6.0,-78.0827699,33.9046184
2015.0,1.0,153.42602,-27.99919
2014.0,11.0,-80.3030766163625,27.47869875
2014.0,8.0,-74.541254,40.020771
2014.0,7.0,-120.6262599,35.1123109
2014.0,6.0,137.254574,34.9991645
2013.0,8.0,-119.64898168655026,34.41760105
2013.0,7.0,-78.3038892,33.9135061
2013.0,3.0,5.3852530899696855,43.18796685
2012.0,9.0,-80.5603303,28.0683496
2012.0,8.0,-87.6893826,30.2711224
2012.0,6.0,146.794109,-43.6212171
2012.0,5.0,-81.655651,30.3321838
2011.0,9.0,55.2265631,-21.0309795
2011.0,8.0,55.7002776,-4.29311
2011.0,6.0,-117.52491479699032,33.3488871
2010.0,11.0,8.241549,50.0792895
2010.0,10.0,11.128264,47.836411
2010.0,7.0,-120.641288,35.1427436
2010.0,4.0,-159.5091667,22.21
2010.0,4.0,34.295447,27.8644422
2022.0,10.0,-9.67418,52.519458
2022.0,8.0,-78.8900409,33.6956461
2022.0,7.0,-80.9271271,29.0258132
2022.0,6.0,-121.917794,36.6211149
2022.0,5.0,115.0259595,-33.6395258
2022.0,3.0,120.85,17.58333
2022.0,2.0,-109.5201077,26.7040793
2022.0,1.0,31.053454,-29.587147
